count,start_year,start_month,start_day,start_hour,end_year,end_month,end_day,end_hour
1706, 2013, 05,04,00, 2013, 05,10,00
1707, 2013, 05,09,00, 2013, 05,15,00
1708, 2013, 05,14,00, 2013, 05,20,00
1709, 2013, 05,19,00, 2013, 05,25,00
1710, 2013, 05,24,00, 2013, 05,30,00
1711, 2013, 05,29,00, 2013, 06,04,00
1712, 2013, 06,03,00, 2013, 06,09,00
1713, 2013, 06,08,00, 2013, 06,14,00
1714, 2013, 06,13,00, 2013, 06,19,00
1715, 2013, 06,18,00, 2013, 06,24,00
1716, 2013, 06,23,00, 2013, 06,29,00
1717, 2013, 06,28,00, 2013, 07,04,00
1718, 2013, 07,03,00, 2013, 07,09,00
1719, 2013, 07,08,00, 2013, 07,14,00
1720, 2013, 07,13,00, 2013, 07,19,00
1721, 2013, 07,18,00, 2013, 07,24,00
1722, 2013, 07,23,00, 2013, 07,29,00
1723, 2013, 07,28,00, 2013, 08,03,00
1724, 2013, 08,02,00, 2013, 08,08,00
1725, 2013, 08,07,00, 2013, 08,13,00
1726, 2013, 08,12,00, 2013, 08,18,00
1727, 2013, 08,17,00, 2013, 08,23,00
1728, 2013, 08,22,00, 2013, 08,28,00
1729, 2013, 08,27,00, 2013, 09,02,00
1730, 2013, 09,01,00, 2013, 09,07,00
1731, 2013, 09,06,00, 2013, 09,12,00
1732, 2013, 09,11,00, 2013, 09,17,00
1733, 2013, 09,16,00, 2013, 09,22,00
1734, 2013, 09,21,00, 2013, 09,27,00
1735, 2013, 09,26,00, 2013, 10,02,00
1736, 2013, 10,01,00, 2013, 10,07,00
1737, 2013, 10,06,00, 2013, 10,12,00
1738, 2013, 10,11,00, 2013, 10,17,00
1739, 2013, 10,16,00, 2013, 10,22,00
1740, 2013, 10,21,00, 2013, 10,27,00
1741, 2013, 10,26,00, 2013, 11,01,00
1742, 2013, 10,31,00, 2013, 11,06,00
1743, 2013, 11,05,00, 2013, 11,11,00
1744, 2013, 11,10,00, 2013, 11,16,00
1745, 2013, 11,15,00, 2013, 11,21,00
1746, 2013, 11,20,00, 2013, 11,26,00
1747, 2013, 11,25,00, 2013, 12,01,00
1748, 2013, 11,30,00, 2013, 12,06,00
1749, 2013, 12,05,00, 2013, 12,11,00
1750, 2013, 12,10,00, 2013, 12,16,00
1751, 2013, 12,15,00, 2013, 12,21,00
1752, 2013, 12,20,00, 2013, 12,26,00
1753, 2013, 12,25,00, 2013, 12,31,00
1754, 2013, 12,30,00, 2014, 01,05,00
1755, 2014, 01,04,00, 2014, 01,10,00
1756, 2014, 01,09,00, 2014, 01,15,00
1757, 2014, 01,14,00, 2014, 01,20,00
1758, 2014, 01,19,00, 2014, 01,25,00
1759, 2014, 01,24,00, 2014, 01,30,00
1760, 2014, 01,29,00, 2014, 02,04,00
1761, 2014, 02,03,00, 2014, 02,09,00
1762, 2014, 02,08,00, 2014, 02,14,00
1763, 2014, 02,13,00, 2014, 02,19,00
1764, 2014, 02,18,00, 2014, 02,24,00
1765, 2014, 02,23,00, 2014, 03,01,00
1766, 2014, 02,28,00, 2014, 03,06,00
1767, 2014, 03,05,00, 2014, 03,11,00
1768, 2014, 03,10,00, 2014, 03,16,00
1769, 2014, 03,15,00, 2014, 03,21,00
1770, 2014, 03,20,00, 2014, 03,26,00
1771, 2014, 03,25,00, 2014, 03,31,00
1772, 2014, 03,30,00, 2014, 04,05,00
1773, 2014, 04,04,00, 2014, 04,10,00
1774, 2014, 04,09,00, 2014, 04,15,00
1775, 2014, 04,14,00, 2014, 04,20,00
1776, 2014, 04,19,00, 2014, 04,25,00
1777, 2014, 04,24,00, 2014, 04,30,00
1778, 2014, 04,29,00, 2014, 05,05,00
1779, 2014, 05,04,00, 2014, 05,10,00
1780, 2014, 05,09,00, 2014, 05,15,00
1781, 2014, 05,14,00, 2014, 05,20,00
1782, 2014, 05,19,00, 2014, 05,25,00
1783, 2014, 05,24,00, 2014, 05,30,00
1784, 2014, 05,29,00, 2014, 06,04,00
1785, 2014, 06,03,00, 2014, 06,09,00
1786, 2014, 06,08,00, 2014, 06,14,00
1787, 2014, 06,13,00, 2014, 06,19,00
1788, 2014, 06,18,00, 2014, 06,24,00
1789, 2014, 06,23,00, 2014, 06,29,00
1790, 2014, 06,28,00, 2014, 07,04,00
1791, 2014, 07,03,00, 2014, 07,09,00
1792, 2014, 07,08,00, 2014, 07,14,00
1793, 2014, 07,13,00, 2014, 07,19,00
1794, 2014, 07,18,00, 2014, 07,24,00
1795, 2014, 07,23,00, 2014, 07,29,00
1796, 2014, 07,28,00, 2014, 08,03,00
1797, 2014, 08,02,00, 2014, 08,08,00
1798, 2014, 08,07,00, 2014, 08,13,00
1799, 2014, 08,12,00, 2014, 08,18,00
1800, 2014, 08,17,00, 2014, 08,23,00
1801, 2014, 08,22,00, 2014, 08,28,00
1802, 2014, 08,27,00, 2014, 09,02,00
1803, 2014, 09,01,00, 2014, 09,07,00
1804, 2014, 09,06,00, 2014, 09,12,00
1805, 2014, 09,11,00, 2014, 09,17,00
1806, 2014, 09,16,00, 2014, 09,22,00
1807, 2014, 09,21,00, 2014, 09,27,00
1808, 2014, 09,26,00, 2014, 10,02,00
1809, 2014, 10,01,00, 2014, 10,07,00
1810, 2014, 10,06,00, 2014, 10,12,00
1811, 2014, 10,11,00, 2014, 10,17,00
1812, 2014, 10,16,00, 2014, 10,22,00
1813, 2014, 10,21,00, 2014, 10,27,00
1814, 2014, 10,26,00, 2014, 11,01,00
1815, 2014, 10,31,00, 2014, 11,06,00
1816, 2014, 11,05,00, 2014, 11,11,00
1817, 2014, 11,10,00, 2014, 11,16,00
1818, 2014, 11,15,00, 2014, 11,21,00
1819, 2014, 11,20,00, 2014, 11,26,00
1820, 2014, 11,25,00, 2014, 12,01,00
1821, 2014, 11,30,00, 2014, 12,06,00
1822, 2014, 12,05,00, 2014, 12,11,00
1823, 2014, 12,10,00, 2014, 12,16,00
1824, 2014, 12,15,00, 2014, 12,21,00
1825, 2014, 12,20,00, 2014, 12,26,00
1826, 2014, 12,25,00, 2014, 12,31,00
1827, 2014, 12,30,00, 2015, 01,05,00
1828, 2015, 01,04,00, 2015, 01,10,00
1829, 2015, 01,09,00, 2015, 01,15,00
1830, 2015, 01,14,00, 2015, 01,20,00
1831, 2015, 01,19,00, 2015, 01,25,00
1832, 2015, 01,24,00, 2015, 01,30,00
1833, 2015, 01,29,00, 2015, 02,04,00
1834, 2015, 02,03,00, 2015, 02,09,00
1835, 2015, 02,08,00, 2015, 02,14,00
1836, 2015, 02,13,00, 2015, 02,19,00
1837, 2015, 02,18,00, 2015, 02,24,00
1838, 2015, 02,23,00, 2015, 03,01,00
1839, 2015, 02,28,00, 2015, 03,06,00
1840, 2015, 03,05,00, 2015, 03,11,00
1841, 2015, 03,10,00, 2015, 03,16,00
1842, 2015, 03,15,00, 2015, 03,21,00
1843, 2015, 03,20,00, 2015, 03,26,00
1844, 2015, 03,25,00, 2015, 03,31,00
1845, 2015, 03,30,00, 2015, 04,05,00
1846, 2015, 04,04,00, 2015, 04,10,00
1847, 2015, 04,09,00, 2015, 04,15,00
1848, 2015, 04,14,00, 2015, 04,20,00
1849, 2015, 04,19,00, 2015, 04,25,00
1850, 2015, 04,24,00, 2015, 04,30,00
1851, 2015, 04,29,00, 2015, 05,05,00
1852, 2015, 05,04,00, 2015, 05,10,00
1853, 2015, 05,09,00, 2015, 05,15,00
1854, 2015, 05,14,00, 2015, 05,20,00
1855, 2015, 05,19,00, 2015, 05,25,00
1856, 2015, 05,24,00, 2015, 05,30,00
1857, 2015, 05,29,00, 2015, 06,04,00
1858, 2015, 06,03,00, 2015, 06,09,00
1859, 2015, 06,08,00, 2015, 06,14,00
1860, 2015, 06,13,00, 2015, 06,19,00
1861, 2015, 06,18,00, 2015, 06,24,00
1862, 2015, 06,23,00, 2015, 06,29,00
1863, 2015, 06,28,00, 2015, 07,04,00
1864, 2015, 07,03,00, 2015, 07,09,00
1865, 2015, 07,08,00, 2015, 07,14,00
1866, 2015, 07,13,00, 2015, 07,19,00
1867, 2015, 07,18,00, 2015, 07,24,00
1868, 2015, 07,23,00, 2015, 07,29,00
1869, 2015, 07,28,00, 2015, 08,03,00
1870, 2015, 08,02,00, 2015, 08,08,00
1871, 2015, 08,07,00, 2015, 08,13,00
1872, 2015, 08,12,00, 2015, 08,18,00
1873, 2015, 08,17,00, 2015, 08,23,00
1874, 2015, 08,22,00, 2015, 08,28,00
1875, 2015, 08,27,00, 2015, 09,02,00
1876, 2015, 09,01,00, 2015, 09,07,00
1877, 2015, 09,06,00, 2015, 09,12,00
1878, 2015, 09,11,00, 2015, 09,17,00
1879, 2015, 09,16,00, 2015, 09,22,00
1880, 2015, 09,21,00, 2015, 09,27,00
1881, 2015, 09,26,00, 2015, 10,02,00
1882, 2015, 10,01,00, 2015, 10,07,00
1883, 2015, 10,06,00, 2015, 10,12,00
1884, 2015, 10,11,00, 2015, 10,17,00
1885, 2015, 10,16,00, 2015, 10,22,00
1886, 2015, 10,21,00, 2015, 10,27,00
1887, 2015, 10,26,00, 2015, 11,01,00
1888, 2015, 10,31,00, 2015, 11,06,00
1889, 2015, 11,05,00, 2015, 11,11,00
1890, 2015, 11,10,00, 2015, 11,16,00
1891, 2015, 11,15,00, 2015, 11,21,00
1892, 2015, 11,20,00, 2015, 11,26,00
1893, 2015, 11,25,00, 2015, 12,01,00
1894, 2015, 11,30,00, 2015, 12,06,00
1895, 2015, 12,05,00, 2015, 12,11,00
1896, 2015, 12,10,00, 2015, 12,16,00
1897, 2015, 12,15,00, 2015, 12,21,00
1898, 2015, 12,20,00, 2015, 12,26,00
1899, 2015, 12,25,00, 2015, 12,31,00
1900, 2015, 12,30,00, 2016, 01,05,00
1901, 2016, 01,04,00, 2016, 01,10,00
1902, 2016, 01,09,00, 2016, 01,15,00
1903, 2016, 01,14,00, 2016, 01,20,00
1904, 2016, 01,19,00, 2016, 01,25,00
1905, 2016, 01,24,00, 2016, 01,30,00
1906, 2016, 01,29,00, 2016, 02,04,00
1907, 2016, 02,03,00, 2016, 02,09,00
1908, 2016, 02,08,00, 2016, 02,14,00
1909, 2016, 02,13,00, 2016, 02,19,00
1910, 2016, 02,18,00, 2016, 02,24,00
1911, 2016, 02,23,00, 2016, 02,29,00
1912, 2016, 02,28,00, 2016, 03,05,00
1913, 2016, 03,04,00, 2016, 03,10,00
1914, 2016, 03,09,00, 2016, 03,15,00
1915, 2016, 03,14,00, 2016, 03,20,00
1916, 2016, 03,19,00, 2016, 03,25,00
1917, 2016, 03,24,00, 2016, 03,30,00
1918, 2016, 03,29,00, 2016, 04,04,00
1919, 2016, 04,03,00, 2016, 04,09,00
1920, 2016, 04,08,00, 2016, 04,14,00
1921, 2016, 04,13,00, 2016, 04,19,00
1922, 2016, 04,18,00, 2016, 04,24,00
1923, 2016, 04,23,00, 2016, 04,29,00
1924, 2016, 04,28,00, 2016, 05,04,00
1925, 2016, 05,03,00, 2016, 05,09,00
1926, 2016, 05,08,00, 2016, 05,14,00
1927, 2016, 05,13,00, 2016, 05,19,00
1928, 2016, 05,18,00, 2016, 05,24,00
1929, 2016, 05,23,00, 2016, 05,29,00
1930, 2016, 05,28,00, 2016, 06,03,00
1931, 2016, 06,02,00, 2016, 06,08,00
1932, 2016, 06,07,00, 2016, 06,13,00
1933, 2016, 06,12,00, 2016, 06,18,00
1934, 2016, 06,17,00, 2016, 06,23,00
1935, 2016, 06,22,00, 2016, 06,28,00
1936, 2016, 06,27,00, 2016, 07,03,00
1937, 2016, 07,02,00, 2016, 07,08,00
1938, 2016, 07,07,00, 2016, 07,13,00
1939, 2016, 07,12,00, 2016, 07,18,00
1940, 2016, 07,17,00, 2016, 07,23,00
1941, 2016, 07,22,00, 2016, 07,28,00
1942, 2016, 07,27,00, 2016, 08,02,00
1943, 2016, 08,01,00, 2016, 08,07,00
1944, 2016, 08,06,00, 2016, 08,12,00
1945, 2016, 08,11,00, 2016, 08,17,00
1946, 2016, 08,16,00, 2016, 08,22,00
1947, 2016, 08,21,00, 2016, 08,27,00
1948, 2016, 08,26,00, 2016, 09,01,00
1949, 2016, 08,31,00, 2016, 09,06,00
1950, 2016, 09,05,00, 2016, 09,11,00
1951, 2016, 09,10,00, 2016, 09,16,00
1952, 2016, 09,15,00, 2016, 09,21,00
1953, 2016, 09,20,00, 2016, 09,26,00
1954, 2016, 09,25,00, 2016, 10,01,00
1955, 2016, 09,30,00, 2016, 10,06,00
1956, 2016, 10,05,00, 2016, 10,11,00
1957, 2016, 10,10,00, 2016, 10,16,00
1958, 2016, 10,15,00, 2016, 10,21,00
1959, 2016, 10,20,00, 2016, 10,26,00
1960, 2016, 10,25,00, 2016, 10,31,00
1961, 2016, 10,30,00, 2016, 11,05,00
1962, 2016, 11,04,00, 2016, 11,10,00
1963, 2016, 11,09,00, 2016, 11,15,00
1964, 2016, 11,14,00, 2016, 11,20,00
1965, 2016, 11,19,00, 2016, 11,25,00
1966, 2016, 11,24,00, 2016, 11,30,00
1967, 2016, 11,29,00, 2016, 12,05,00
1968, 2016, 12,04,00, 2016, 12,10,00
1969, 2016, 12,09,00, 2016, 12,15,00
1970, 2016, 12,14,00, 2016, 12,20,00
1971, 2016, 12,19,00, 2016, 12,25,00
1972, 2016, 12,24,00, 2016, 12,30,00
1973, 2016, 12,29,00, 2017, 01,04,00
1974, 2017, 01,03,00, 2017, 01,09,00
1975, 2017, 01,08,00, 2017, 01,14,00
1976, 2017, 01,13,00, 2017, 01,19,00
1977, 2017, 01,18,00, 2017, 01,24,00
1978, 2017, 01,23,00, 2017, 01,29,00
1979, 2017, 01,28,00, 2017, 02,03,00
1980, 2017, 02,02,00, 2017, 02,08,00
1981, 2017, 02,07,00, 2017, 02,13,00
1982, 2017, 02,12,00, 2017, 02,18,00
1983, 2017, 02,17,00, 2017, 02,23,00
1984, 2017, 02,22,00, 2017, 02,28,00
1985, 2017, 02,27,00, 2017, 03,05,00
1986, 2017, 03,04,00, 2017, 03,10,00
1987, 2017, 03,09,00, 2017, 03,15,00
1988, 2017, 03,14,00, 2017, 03,20,00
1989, 2017, 03,19,00, 2017, 03,25,00
1990, 2017, 03,24,00, 2017, 03,30,00
1991, 2017, 03,29,00, 2017, 04,04,00
1992, 2017, 04,03,00, 2017, 04,09,00
1993, 2017, 04,08,00, 2017, 04,14,00
1994, 2017, 04,13,00, 2017, 04,19,00
1995, 2017, 04,18,00, 2017, 04,24,00
1996, 2017, 04,23,00, 2017, 04,29,00
1997, 2017, 04,28,00, 2017, 05,04,00
1998, 2017, 05,03,00, 2017, 05,09,00
1999, 2017, 05,08,00, 2017, 05,14,00
2000, 2017, 05,13,00, 2017, 05,19,00
2001, 2017, 05,18,00, 2017, 05,24,00
2002, 2017, 05,23,00, 2017, 05,29,00
2003, 2017, 05,28,00, 2017, 06,03,00
2004, 2017, 06,02,00, 2017, 06,08,00
2005, 2017, 06,07,00, 2017, 06,13,00
2006, 2017, 06,12,00, 2017, 06,18,00
2007, 2017, 06,17,00, 2017, 06,23,00
2008, 2017, 06,22,00, 2017, 06,28,00
2009, 2017, 06,27,00, 2017, 07,03,00
2010, 2017, 07,02,00, 2017, 07,08,00
2011, 2017, 07,07,00, 2017, 07,13,00
2012, 2017, 07,12,00, 2017, 07,18,00
2013, 2017, 07,17,00, 2017, 07,23,00
2014, 2017, 07,22,00, 2017, 07,28,00
2015, 2017, 07,27,00, 2017, 08,02,00
2016, 2017, 08,01,00, 2017, 08,07,00
2017, 2017, 08,06,00, 2017, 08,12,00
2018, 2017, 08,11,00, 2017, 08,17,00
2019, 2017, 08,16,00, 2017, 08,22,00
2020, 2017, 08,21,00, 2017, 08,27,00
2021, 2017, 08,26,00, 2017, 09,01,00
2022, 2017, 08,31,00, 2017, 09,06,00
2023, 2017, 09,05,00, 2017, 09,11,00
2024, 2017, 09,10,00, 2017, 09,16,00
2025, 2017, 09,15,00, 2017, 09,21,00
2026, 2017, 09,20,00, 2017, 09,26,00
2027, 2017, 09,25,00, 2017, 10,01,00
2028, 2017, 09,30,00, 2017, 10,06,00
2029, 2017, 10,05,00, 2017, 10,11,00
2030, 2017, 10,10,00, 2017, 10,16,00
2031, 2017, 10,15,00, 2017, 10,21,00
2032, 2017, 10,20,00, 2017, 10,26,00
2033, 2017, 10,25,00, 2017, 10,31,00
2034, 2017, 10,30,00, 2017, 11,05,00
2035, 2017, 11,04,00, 2017, 11,10,00
2036, 2017, 11,09,00, 2017, 11,15,00
2037, 2017, 11,14,00, 2017, 11,20,00
2038, 2017, 11,19,00, 2017, 11,25,00
2039, 2017, 11,24,00, 2017, 11,30,00
2040, 2017, 11,29,00, 2017, 12,05,00
2041, 2017, 12,04,00, 2017, 12,10,00
2042, 2017, 12,09,00, 2017, 12,15,00
2043, 2017, 12,14,00, 2017, 12,20,00
2044, 2017, 12,19,00, 2017, 12,25,00
2045, 2017, 12,24,00, 2017, 12,30,00
2046, 2017, 12,29,00, 2018, 01,04,00
2047, 2018, 01,03,00, 2018, 01,09,00
2048, 2018, 01,08,00, 2018, 01,14,00
2049, 2018, 01,13,00, 2018, 01,19,00
2050, 2018, 01,18,00, 2018, 01,24,00
2051, 2018, 01,23,00, 2018, 01,29,00
2052, 2018, 01,28,00, 2018, 02,03,00
2053, 2018, 02,02,00, 2018, 02,08,00
2054, 2018, 02,07,00, 2018, 02,13,00
2055, 2018, 02,12,00, 2018, 02,18,00
2056, 2018, 02,17,00, 2018, 02,23,00
2057, 2018, 02,22,00, 2018, 02,28,00
2058, 2018, 02,27,00, 2018, 03,05,00
2059, 2018, 03,04,00, 2018, 03,10,00
2060, 2018, 03,09,00, 2018, 03,15,00
2061, 2018, 03,14,00, 2018, 03,20,00
2062, 2018, 03,19,00, 2018, 03,25,00
2063, 2018, 03,24,00, 2018, 03,30,00
2064, 2018, 03,29,00, 2018, 04,04,00
2065, 2018, 04,03,00, 2018, 04,09,00
2066, 2018, 04,08,00, 2018, 04,14,00
2067, 2018, 04,13,00, 2018, 04,19,00
2068, 2018, 04,18,00, 2018, 04,24,00
2069, 2018, 04,23,00, 2018, 04,29,00
2070, 2018, 04,28,00, 2018, 05,04,00
2071, 2018, 05,03,00, 2018, 05,09,00
2072, 2018, 05,08,00, 2018, 05,14,00
2073, 2018, 05,13,00, 2018, 05,19,00
2074, 2018, 05,18,00, 2018, 05,24,00
2075, 2018, 05,23,00, 2018, 05,29,00
2076, 2018, 05,28,00, 2018, 06,03,00
2077, 2018, 06,02,00, 2018, 06,08,00
2078, 2018, 06,07,00, 2018, 06,13,00
2079, 2018, 06,12,00, 2018, 06,18,00
2080, 2018, 06,17,00, 2018, 06,23,00
2081, 2018, 06,22,00, 2018, 06,28,00
2082, 2018, 06,27,00, 2018, 07,03,00
2083, 2018, 07,02,00, 2018, 07,08,00
2084, 2018, 07,07,00, 2018, 07,13,00
2085, 2018, 07,12,00, 2018, 07,18,00
2086, 2018, 07,17,00, 2018, 07,23,00
2087, 2018, 07,22,00, 2018, 07,28,00
2088, 2018, 07,27,00, 2018, 08,02,00
2089, 2018, 08,01,00, 2018, 08,07,00
2090, 2018, 08,06,00, 2018, 08,12,00
2091, 2018, 08,11,00, 2018, 08,17,00
2092, 2018, 08,16,00, 2018, 08,22,00
2093, 2018, 08,21,00, 2018, 08,27,00
2094, 2018, 08,26,00, 2018, 09,01,00
2095, 2018, 08,31,00, 2018, 09,06,00
2096, 2018, 09,05,00, 2018, 09,11,00
2097, 2018, 09,10,00, 2018, 09,16,00
2098, 2018, 09,15,00, 2018, 09,21,00
2099, 2018, 09,20,00, 2018, 09,26,00
2100, 2018, 09,25,00, 2018, 10,01,00
2101, 2018, 09,30,00, 2018, 10,06,00
2102, 2018, 10,05,00, 2018, 10,11,00
2103, 2018, 10,10,00, 2018, 10,16,00
2104, 2018, 10,15,00, 2018, 10,21,00
2105, 2018, 10,20,00, 2018, 10,26,00
2106, 2018, 10,25,00, 2018, 10,31,00
2107, 2018, 10,30,00, 2018, 11,05,00
2108, 2018, 11,04,00, 2018, 11,10,00
2109, 2018, 11,09,00, 2018, 11,15,00
2110, 2018, 11,14,00, 2018, 11,20,00
2111, 2018, 11,19,00, 2018, 11,25,00
2112, 2018, 11,24,00, 2018, 11,30,00
2113, 2018, 11,29,00, 2018, 12,05,00
2114, 2018, 12,04,00, 2018, 12,10,00
2115, 2018, 12,09,00, 2018, 12,15,00
2116, 2018, 12,14,00, 2018, 12,20,00
2117, 2018, 12,19,00, 2018, 12,25,00
2118, 2018, 12,24,00, 2018, 12,30,00
2119, 2018, 12,29,00, 2019, 01,04,00
2120, 2019, 01,03,00, 2019, 01,09,00
2121, 2019, 01,08,00, 2019, 01,14,00
2122, 2019, 01,13,00, 2019, 01,19,00
2123, 2019, 01,18,00, 2019, 01,24,00
2124, 2019, 01,23,00, 2019, 01,29,00
2125, 2019, 01,28,00, 2019, 02,03,00
2126, 2019, 02,02,00, 2019, 02,08,00
2127, 2019, 02,07,00, 2019, 02,13,00
2128, 2019, 02,12,00, 2019, 02,18,00
2129, 2019, 02,17,00, 2019, 02,23,00
2130, 2019, 02,22,00, 2019, 02,28,00
2131, 2019, 02,27,00, 2019, 03,05,00
2132, 2019, 03,04,00, 2019, 03,10,00
2133, 2019, 03,09,00, 2019, 03,15,00
2134, 2019, 03,14,00, 2019, 03,20,00
2135, 2019, 03,19,00, 2019, 03,25,00
2136, 2019, 03,24,00, 2019, 03,30,00
2137, 2019, 03,29,00, 2019, 04,04,00
2138, 2019, 04,03,00, 2019, 04,09,00
2139, 2019, 04,08,00, 2019, 04,14,00
2140, 2019, 04,13,00, 2019, 04,19,00
2141, 2019, 04,18,00, 2019, 04,24,00
2142, 2019, 04,23,00, 2019, 04,29,00
2143, 2019, 04,28,00, 2019, 05,04,00
2144, 2019, 05,03,00, 2019, 05,09,00
2145, 2019, 05,08,00, 2019, 05,14,00
2146, 2019, 05,13,00, 2019, 05,19,00
2147, 2019, 05,18,00, 2019, 05,24,00
2148, 2019, 05,23,00, 2019, 05,29,00
2149, 2019, 05,28,00, 2019, 06,03,00
2150, 2019, 06,02,00, 2019, 06,08,00
2151, 2019, 06,07,00, 2019, 06,13,00
2152, 2019, 06,12,00, 2019, 06,18,00
2153, 2019, 06,17,00, 2019, 06,23,00
2154, 2019, 06,22,00, 2019, 06,28,00
2155, 2019, 06,27,00, 2019, 07,03,00
2156, 2019, 07,02,00, 2019, 07,08,00
2157, 2019, 07,07,00, 2019, 07,13,00
2158, 2019, 07,12,00, 2019, 07,18,00
2159, 2019, 07,17,00, 2019, 07,23,00
2160, 2019, 07,22,00, 2019, 07,28,00
2161, 2019, 07,27,00, 2019, 08,02,00
2162, 2019, 08,01,00, 2019, 08,07,00
2163, 2019, 08,06,00, 2019, 08,12,00
2164, 2019, 08,11,00, 2019, 08,17,00
2165, 2019, 08,16,00, 2019, 08,22,00
2166, 2019, 08,21,00, 2019, 08,27,00
2167, 2019, 08,26,00, 2019, 09,01,00
2168, 2019, 08,31,00, 2019, 09,06,00
2169, 2019, 09,05,00, 2019, 09,11,00
2170, 2019, 09,10,00, 2019, 09,16,00
2171, 2019, 09,15,00, 2019, 09,21,00
2172, 2019, 09,20,00, 2019, 09,26,00
2173, 2019, 09,25,00, 2019, 10,01,00
2174, 2019, 09,30,00, 2019, 10,06,00
2175, 2019, 10,05,00, 2019, 10,11,00
2176, 2019, 10,10,00, 2019, 10,16,00
2177, 2019, 10,15,00, 2019, 10,21,00
2178, 2019, 10,20,00, 2019, 10,26,00
2179, 2019, 10,25,00, 2019, 10,31,00
2180, 2019, 10,30,00, 2019, 11,05,00
2181, 2019, 11,04,00, 2019, 11,10,00
2182, 2019, 11,09,00, 2019, 11,15,00
2183, 2019, 11,14,00, 2019, 11,20,00
2184, 2019, 11,19,00, 2019, 11,25,00
2185, 2019, 11,24,00, 2019, 11,30,00
2186, 2019, 11,29,00, 2019, 12,05,00
2187, 2019, 12,04,00, 2019, 12,10,00
2188, 2019, 12,09,00, 2019, 12,15,00
2189, 2019, 12,14,00, 2019, 12,20,00
2190, 2019, 12,19,00, 2019, 12,25,00
2191, 2019, 12,24,00, 2019, 12,30,00
2192, 2019, 12,29,00, 2020, 01,04,00
2193, 2020, 01,03,00, 2020, 01,09,00
2194, 2020, 01,08,00, 2020, 01,14,00
2195, 2020, 01,13,00, 2020, 01,19,00
2196, 2020, 01,18,00, 2020, 01,24,00
2197, 2020, 01,23,00, 2020, 01,29,00
2198, 2020, 01,28,00, 2020, 02,03,00
2199, 2020, 02,02,00, 2020, 02,08,00
2200, 2020, 02,07,00, 2020, 02,13,00
2201, 2020, 02,12,00, 2020, 02,18,00
2202, 2020, 02,17,00, 2020, 02,23,00
2203, 2020, 02,22,00, 2020, 02,28,00
2204, 2020, 02,27,00, 2020, 03,04,00
2205, 2020, 03,03,00, 2020, 03,09,00
2206, 2020, 03,08,00, 2020, 03,14,00
2207, 2020, 03,13,00, 2020, 03,19,00
2208, 2020, 03,18,00, 2020, 03,24,00
2209, 2020, 03,23,00, 2020, 03,29,00
2210, 2020, 03,28,00, 2020, 04,03,00
2211, 2020, 04,02,00, 2020, 04,08,00
2212, 2020, 04,07,00, 2020, 04,13,00
2213, 2020, 04,12,00, 2020, 04,18,00
2214, 2020, 04,17,00, 2020, 04,23,00
2215, 2020, 04,22,00, 2020, 04,28,00
2216, 2020, 04,27,00, 2020, 05,03,00
2217, 2020, 05,02,00, 2020, 05,08,00
2218, 2020, 05,07,00, 2020, 05,13,00
2219, 2020, 05,12,00, 2020, 05,18,00
2220, 2020, 05,17,00, 2020, 05,23,00
2221, 2020, 05,22,00, 2020, 05,28,00
2222, 2020, 05,27,00, 2020, 06,02,00
2223, 2020, 06,01,00, 2020, 06,07,00
2224, 2020, 06,06,00, 2020, 06,12,00
2225, 2020, 06,11,00, 2020, 06,17,00
2226, 2020, 06,16,00, 2020, 06,22,00
2227, 2020, 06,21,00, 2020, 06,27,00
2228, 2020, 06,26,00, 2020, 07,02,00
2229, 2020, 07,01,00, 2020, 07,07,00
2230, 2020, 07,06,00, 2020, 07,12,00
2231, 2020, 07,11,00, 2020, 07,17,00
2232, 2020, 07,16,00, 2020, 07,22,00
2233, 2020, 07,21,00, 2020, 07,27,00
2234, 2020, 07,26,00, 2020, 08,01,00
2235, 2020, 07,31,00, 2020, 08,06,00
2236, 2020, 08,05,00, 2020, 08,11,00
2237, 2020, 08,10,00, 2020, 08,16,00
2238, 2020, 08,15,00, 2020, 08,21,00
2239, 2020, 08,20,00, 2020, 08,26,00
2240, 2020, 08,25,00, 2020, 08,31,00
2241, 2020, 08,30,00, 2020, 09,05,00
2242, 2020, 09,04,00, 2020, 09,10,00
2243, 2020, 09,09,00, 2020, 09,15,00
2244, 2020, 09,14,00, 2020, 09,20,00
2245, 2020, 09,19,00, 2020, 09,25,00
2246, 2020, 09,24,00, 2020, 09,30,00
2247, 2020, 09,29,00, 2020, 10,05,00
2248, 2020, 10,04,00, 2020, 10,10,00
2249, 2020, 10,09,00, 2020, 10,15,00
2250, 2020, 10,14,00, 2020, 10,20,00
2251, 2020, 10,19,00, 2020, 10,25,00
2252, 2020, 10,24,00, 2020, 10,30,00
2253, 2020, 10,29,00, 2020, 11,04,00
2254, 2020, 11,03,00, 2020, 11,09,00
2255, 2020, 11,08,00, 2020, 11,14,00
2256, 2020, 11,13,00, 2020, 11,19,00
2257, 2020, 11,18,00, 2020, 11,24,00
2258, 2020, 11,23,00, 2020, 11,29,00
2259, 2020, 11,28,00, 2020, 12,04,00
2260, 2020, 12,03,00, 2020, 12,09,00
2261, 2020, 12,08,00, 2020, 12,14,00
2262, 2020, 12,13,00, 2020, 12,19,00
2263, 2020, 12,18,00, 2020, 12,24,00
